record_id,zone,crop,growth_stage,soil_moisture_pct,nitrogen_mg_kg,phosphorus_mg_kg,potassium_mg_kg,soil_ph,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,solar_radiation_wm2,water_required_mm,fertilizer_required_kg_ha,irrigation_status,nutrient_status
2460,B,Tomato,Flowering,53.62,57.82,37.64,71.39,6.77,28.37,83.72,10.84,1.72,212.68,14.1,68.74,Moderate Need,High
2461,D,Tomato,Seedling,57.57,94.77,27.84,78.11,6.38,25.41,85.49,46.37,15.23,267.52,0.0,52.77,No/Low Need,Moderate
2462,E,Rice,Seedling,63.18,111.29,20.98,36.29,5.78,26.23,75.21,56.83,14.36,220.52,0.0,56.14,No/Low Need,Moderate
2463,E,Wheat,Flowering,70.37,95.49,58.48,42.06,7.12,26.16,73.49,54.04,21.18,689.3,0.27,57.85,No/Low Need,Moderate
2464,E,Wheat,Vegetative,28.0,42.71,16.52,43.52,7.55,39.39,91.94,31.5,17.24,549.31,24.65,82.34,Moderate Need,High
2465,A,Potato,Flowering,54.97,108.83,75.65,63.07,5.81,23.13,58.02,11.01,22.12,465.38,20.0,48.25,Moderate Need,Moderate
2466,B,Rice,Flowering,35.66,58.76,67.87,112.81,5.66,36.0,84.97,39.96,22.29,778.59,33.87,60.3,High Need,High
2467,F,Tomato,Vegetative,52.62,77.62,70.03,72.18,7.01,33.58,90.29,71.23,10.8,376.93,0.0,55.93,No/Low Need,Moderate
2468,F,Rice,Flowering,40.56,103.14,73.47,39.21,7.74,18.12,64.49,37.5,4.3,582.89,15.34,55.53,Moderate Need,Moderate
2469,A,Maize,Seedling,71.63,38.84,38.6,46.61,7.15,39.85,78.75,15.65,16.13,163.25,6.82,74.63,No/Low Need,High
2470,D,Wheat,Flowering,55.73,98.45,69.27,58.4,5.94,34.64,57.62,7.44,21.97,732.74,28.66,52.76,High Need,Moderate
2471,A,Maize,Vegetative,69.15,79.62,21.06,82.33,6.29,33.01,44.53,75.51,2.8,690.91,0.0,61.69,No/Low Need,High
2472,D,Tomato,Vegetative,62.1,109.33,11.51,64.0,6.2,26.92,70.19,59.44,14.39,782.02,4.0,56.46,No/Low Need,Moderate
2473,D,Tomato,Flowering,66.17,37.2,64.94,59.24,7.42,30.21,46.79,25.04,3.76,851.8,21.32,74.48,Moderate Need,High
2474,C,Tomato,Maturity,60.87,62.07,15.24,76.47,7.21,23.57,62.46,23.63,1.65,744.32,11.35,69.56,No/Low Need,High
2475,F,Rice,Maturity,39.55,103.28,79.2,44.18,6.73,18.78,87.37,71.62,17.31,817.82,3.82,46.81,No/Low Need,Moderate
2476,E,Maize,Flowering,27.11,21.92,57.24,27.89,5.91,36.39,40.16,14.21,17.36,393.81,40.47,83.2,High Need,High
2477,D,Rice,Vegetative,34.22,31.22,62.74,22.44,7.64,37.72,36.83,42.8,15.42,391.84,29.44,80.58,High Need,High
2478,C,Wheat,Vegetative,13.21,119.06,27.21,45.13,6.9,21.57,71.39,57.08,21.62,902.66,21.89,53.19,Moderate Need,Moderate
2479,F,Wheat,Vegetative,43.44,48.04,57.17,29.16,7.72,35.32,54.86,31.71,2.94,877.39,23.89,75.72,Moderate Need,High
2480,E,Wheat,Vegetative,42.3,117.55,13.03,53.63,6.71,34.31,60.08,3.19,3.53,566.22,26.81,54.44,High Need,Moderate
2481,D,Wheat,Vegetative,43.52,38.25,68.65,97.29,7.34,21.92,59.34,18.22,21.75,411.57,15.79,67.09,Moderate Need,High
2482,D,Potato,Maturity,70.44,56.11,21.87,91.63,7.31,27.28,40.2,72.14,13.08,836.1,0.72,68.85,No/Low Need,High
2483,A,Rice,Vegetative,66.69,95.29,58.82,81.09,6.08,27.3,35.21,41.85,7.55,374.9,5.52,50.87,No/Low Need,Moderate
2484,A,Maize,Vegetative,21.7,85.78,25.71,105.25,7.71,34.72,88.91,65.24,18.72,230.59,13.07,60.13,Moderate Need,High
2485,F,Wheat,Vegetative,34.13,78.11,14.79,48.21,5.26,36.43,48.07,44.45,22.47,643.57,23.85,71.52,Moderate Need,High
2486,E,Rice,Maturity,37.44,72.99,43.7,108.51,7.2,20.09,60.56,75.49,17.55,136.23,0.0,57.06,No/Low Need,Moderate
2487,D,Rice,Flowering,33.63,104.34,21.85,59.92,7.71,30.39,93.32,72.73,20.01,422.24,8.15,61.83,No/Low Need,High
2488,F,Potato,Flowering,59.91,43.49,61.06,60.09,6.08,34.76,84.61,38.63,7.78,786.51,15.44,71.06,Moderate Need,High
2489,F,Tomato,Vegetative,43.44,64.25,26.63,60.54,6.89,35.3,41.48,25.46,7.93,350.93,24.87,68.94,Moderate Need,High
2490,B,Potato,Maturity,46.33,35.55,33.97,29.81,6.66,21.26,65.51,48.13,21.74,891.62,12.03,78.07,Moderate Need,High
2491,A,Potato,Seedling,63.18,79.59,49.72,117.55,7.18,29.56,78.8,53.99,15.76,912.45,5.39,51.2,No/Low Need,Moderate
2492,E,Rice,Maturity,60.36,45.05,29.95,33.85,7.45,36.87,76.9,39.87,6.62,793.44,14.59,78.43,Moderate Need,High
2493,D,Wheat,Flowering,19.93,53.38,36.46,54.09,6.77,25.01,80.65,65.78,13.58,939.5,20.1,72.44,Moderate Need,High
2494,F,Maize,Vegetative,54.83,67.13,67.09,51.93,7.32,27.35,62.45,14.67,17.46,551.15,18.13,63.49,Moderate Need,High
2495,D,Wheat,Vegetative,38.13,22.68,22.54,27.47,6.01,35.7,45.56,26.75,6.25,583.82,24.76,87.35,Moderate Need,High
2496,B,Wheat,Flowering,29.68,29.19,15.75,35.23,5.79,19.97,62.89,54.91,16.72,810.74,16.9,87.94,Moderate Need,High
2497,E,Wheat,Seedling,15.0,88.59,32.99,24.49,6.32,36.91,73.87,19.73,2.01,518.88,22.18,60.49,Moderate Need,High
2498,F,Maize,Maturity,41.23,62.9,39.71,49.24,6.96,24.85,71.52,35.19,8.29,445.71,10.82,67.16,No/Low Need,High
2499,D,Maize,Vegetative,33.33,106.48,47.99,106.67,5.69,18.03,39.23,77.1,17.18,622.54,7.14,47.73,No/Low Need,Moderate
2500,A,Rice,Vegetative,27.09,89.47,36.07,53.94,6.97,23.15,38.9,50.07,4.58,659.01,24.01,60.28,Moderate Need,High
2501,B,Wheat,Seedling,53.68,20.81,65.29,32.37,6.22,19.97,92.92,75.92,6.33,738.26,0.0,75.82,No/Low Need,High
2502,E,Maize,Vegetative,58.17,81.67,12.75,84.57,7.27,20.03,44.11,57.8,22.1,667.97,4.18,64.5,No/Low Need,High
2503,B,Maize,Vegetative,26.69,29.37,40.22,119.66,5.3,33.24,52.67,57.97,17.18,733.86,24.09,73.8,Moderate Need,High
2504,A,Rice,Vegetative,14.97,98.09,36.76,43.23,6.94,22.71,81.06,47.35,12.97,673.38,26.0,58.57,High Need,Moderate
2505,E,Maize,Flowering,62.93,119.15,55.33,47.96,6.89,38.56,59.58,11.38,6.06,508.38,23.51,49.22,Moderate Need,Moderate
2506,B,Rice,Vegetative,12.6,73.12,77.64,117.18,7.65,29.36,45.89,41.58,9.19,214.69,30.02,53.16,High Need,Moderate
2507,C,Wheat,Maturity,68.23,88.28,45.73,37.88,7.05,28.12,63.03,20.21,14.78,767.63,10.84,59.67,No/Low Need,Moderate
2508,A,Tomato,Flowering,49.66,43.73,79.08,71.12,7.27,27.55,69.14,79.89,4.73,126.16,0.0,67.82,No/Low Need,High
2509,A,Maize,Maturity,31.31,63.76,31.16,43.97,7.55,33.24,62.17,21.36,12.56,943.63,29.47,71.41,High Need,High
2510,A,Rice,Seedling,26.79,105.61,12.16,113.24,6.96,27.95,90.14,18.45,10.82,804.19,24.29,49.27,Moderate Need,Moderate
2511,C,Maize,Vegetative,12.54,36.74,21.6,118.15,5.95,20.83,52.08,49.91,12.44,670.27,24.27,72.38,Moderate Need,High
2512,C,Maize,Vegetative,26.13,46.55,37.66,101.47,7.46,37.36,74.68,40.88,3.53,921.62,30.53,69.99,High Need,High
2513,D,Tomato,Flowering,20.26,64.54,32.14,51.48,7.14,27.42,41.74,1.71,3.56,620.6,48.97,71.44,High Need,High
2514,F,Maize,Maturity,48.73,91.22,16.79,60.35,6.3,19.63,58.54,10.36,24.14,147.97,10.91,59.85,No/Low Need,Moderate
2515,B,Maize,Seedling,21.99,57.59,40.29,44.23,7.05,29.65,79.46,64.88,24.5,575.47,12.01,68.21,Moderate Need,High
2516,D,Wheat,Seedling,43.72,112.77,33.67,109.08,7.46,32.24,48.49,38.7,11.23,335.62,10.14,45.6,No/Low Need,Moderate
2517,B,Rice,Maturity,47.41,29.45,18.58,111.46,7.74,24.06,70.39,11.68,19.94,414.06,17.93,77.32,Moderate Need,High
2518,F,Rice,Vegetative,29.88,57.08,30.73,61.89,7.68,35.61,44.21,37.22,16.74,490.65,33.12,73.5,High Need,High
2519,C,Wheat,Flowering,14.1,90.9,72.05,85.65,6.05,32.74,41.16,20.25,3.81,758.41,42.26,50.96,High Need,Moderate
2520,F,Maize,Flowering,14.24,42.6,31.14,36.56,6.3,32.31,66.39,17.89,8.12,527.49,40.46,78.68,High Need,High
2521,C,Wheat,Maturity,13.58,85.64,59.98,63.49,5.48,27.26,75.5,76.62,8.53,503.48,10.44,56.76,No/Low Need,Moderate
2522,F,Rice,Seedling,56.35,36.42,52.84,83.15,5.84,39.16,41.8,28.96,15.3,356.68,16.0,68.5,Moderate Need,High
2523,D,Rice,Seedling,31.08,25.6,39.9,58.54,7.49,24.03,90.07,3.71,14.92,558.89,21.94,78.56,Moderate Need,High
2524,E,Wheat,Flowering,59.78,32.1,26.73,55.76,6.14,30.71,48.55,77.63,23.16,311.13,0.0,81.17,No/Low Need,High
2525,D,Rice,Maturity,37.9,113.0,35.83,20.1,6.81,24.8,42.2,63.59,19.96,321.84,8.57,54.72,No/Low Need,Moderate
2526,B,Maize,Vegetative,39.18,75.18,51.45,100.43,6.93,34.39,47.16,20.35,21.56,743.67,32.01,56.35,High Need,Moderate
2527,D,Rice,Vegetative,42.77,99.63,34.55,108.93,7.23,19.05,45.17,32.71,22.39,391.17,16.06,51.75,Moderate Need,Moderate
2528,A,Maize,Flowering,54.78,53.27,25.04,116.95,5.68,19.01,40.44,68.98,20.23,143.69,0.0,69.19,No/Low Need,High
2529,B,Potato,Maturity,28.41,79.27,18.15,91.93,5.99,35.84,82.87,28.59,8.99,392.13,21.46,60.88,Moderate Need,High
2530,F,Rice,Maturity,19.3,69.5,71.58,74.88,6.37,27.55,64.73,45.39,6.16,642.79,24.4,54.91,Moderate Need,Moderate
2531,B,Wheat,Maturity,45.36,114.57,40.82,46.93,6.15,25.51,58.31,42.79,14.72,791.89,12.62,50.26,Moderate Need,Moderate
2532,E,Rice,Seedling,31.62,94.76,53.76,119.93,7.76,31.37,92.04,32.1,17.55,917.65,22.53,47.65,Moderate Need,Moderate
2533,C,Maize,Seedling,38.55,93.05,44.33,78.98,7.37,33.44,57.26,51.16,10.28,734.29,14.02,53.25,Moderate Need,Moderate
2534,F,Maize,Flowering,50.82,24.64,71.08,88.12,6.45,22.43,45.02,37.86,21.36,464.52,13.04,70.45,Moderate Need,High
2535,B,Wheat,Maturity,41.65,74.97,48.29,88.24,7.49,22.08,51.44,1.7,24.05,354.25,18.12,59.19,Moderate Need,Moderate
2536,F,Wheat,Vegetative,49.22,66.7,43.65,104.53,6.1,39.08,49.34,65.15,14.67,210.19,7.18,59.86,No/Low Need,Moderate
2537,F,Tomato,Vegetative,44.65,112.78,74.72,20.97,7.24,30.97,64.92,9.05,11.96,633.53,29.12,50.9,High Need,Moderate
2538,F,Rice,Flowering,56.39,45.73,60.38,42.02,5.78,26.58,52.49,37.13,21.23,533.4,16.04,73.84,Moderate Need,High
2539,C,Rice,Seedling,54.36,46.98,17.81,86.55,7.21,35.63,65.96,46.39,1.58,676.05,11.11,71.21,No/Low Need,High
2540,D,Tomato,Vegetative,44.05,61.13,22.44,109.51,6.39,29.55,75.16,56.44,4.1,301.56,5.21,63.7,No/Low Need,High
2541,F,Maize,Flowering,52.73,44.34,65.1,88.53,5.48,23.32,81.64,32.86,21.3,375.1,7.8,69.05,No/Low Need,High
2542,A,Tomato,Flowering,64.41,32.92,68.51,61.35,5.91,22.55,77.61,58.84,18.57,348.28,0.0,73.63,No/Low Need,High
2543,E,Maize,Flowering,37.94,105.74,48.16,56.16,6.25,26.73,47.34,10.51,10.99,778.0,35.31,53.26,High Need,Moderate
2544,C,Tomato,Vegetative,36.77,75.83,48.81,93.79,7.15,36.92,41.95,52.28,22.33,245.55,19.87,58.29,Moderate Need,Moderate
2545,B,Wheat,Flowering,57.85,106.14,54.24,94.12,5.39,19.35,67.55,66.11,9.43,617.2,0.0,50.92,No/Low Need,Moderate
2546,C,Maize,Flowering,46.95,103.11,40.74,80.71,6.91,22.81,46.93,71.16,16.21,143.65,0.0,53.13,No/Low Need,Moderate
2547,B,Potato,Flowering,16.26,48.2,57.61,49.15,7.06,37.65,40.1,46.37,16.22,567.1,40.19,72.05,High Need,High
2548,C,Maize,Flowering,65.53,74.77,17.59,112.52,6.9,20.68,66.63,25.03,5.42,154.33,0.0,62.5,No/Low Need,High
2549,B,Rice,Vegetative,13.85,28.32,77.29,75.19,7.18,31.85,54.61,13.07,7.84,249.5,40.5,70.72,High Need,High
2550,F,Rice,Seedling,56.9,111.53,62.51,99.05,5.66,22.7,80.37,27.64,22.98,196.07,3.27,41.53,No/Low Need,Moderate
2551,D,Rice,Seedling,57.53,60.43,54.18,41.43,6.73,31.33,53.85,43.2,5.4,394.72,6.81,63.86,No/Low Need,High
2552,B,Rice,Vegetative,69.19,59.37,32.14,54.4,7.65,26.43,93.72,15.71,5.17,392.17,4.7,73.29,No/Low Need,High
2553,B,Rice,Flowering,15.25,50.28,21.27,107.46,6.79,20.24,80.51,76.2,12.51,802.46,18.62,69.85,Moderate Need,High
2554,A,Maize,Maturity,47.81,66.07,38.65,25.01,6.79,30.81,38.46,71.77,3.21,291.83,2.9,68.56,No/Low Need,High
2555,B,Maize,Flowering,37.67,45.18,56.31,71.23,7.11,33.03,65.53,2.64,22.47,173.43,30.52,70.8,High Need,High
2556,A,Wheat,Flowering,31.84,57.49,54.36,68.17,6.07,32.97,68.76,44.96,3.4,612.99,21.28,66.86,Moderate Need,High
2557,E,Maize,Vegetative,17.42,99.99,36.78,95.12,7.02,32.01,76.72,63.14,15.8,684.33,21.99,52.05,Moderate Need,Moderate
2558,F,Rice,Vegetative,45.76,103.43,52.93,48.19,7.58,29.0,64.87,19.63,9.15,350.6,20.68,55.91,Moderate Need,Moderate
2559,A,Rice,Vegetative,40.74,50.42,66.96,41.91,5.23,29.43,64.01,41.91,20.3,612.39,21.64,71.86,Moderate Need,High
2560,D,Rice,Vegetative,18.27,66.9,11.84,112.61,7.46,31.98,57.08,32.48,15.16,759.65,41.08,66.79,High Need,High
2561,F,Wheat,Seedling,48.75,107.38,41.54,77.17,5.77,33.19,51.29,15.72,10.32,395.42,13.78,48.82,Moderate Need,Moderate
2562,A,Rice,Flowering,56.28,25.27,63.1,30.47,6.39,32.41,91.77,49.18,24.61,546.55,9.77,78.84,No/Low Need,High
2563,F,Rice,Maturity,58.04,108.91,48.23,39.3,7.42,30.91,54.06,79.5,2.59,224.64,0.0,53.93,No/Low Need,Moderate
2564,F,Wheat,Vegetative,66.32,41.92,55.6,119.88,7.34,21.43,38.81,29.22,14.87,120.1,1.62,65.55,No/Low Need,High
2565,F,Tomato,Seedling,36.57,87.85,46.17,39.56,7.52,22.63,45.04,44.19,24.75,934.16,17.64,59.91,Moderate Need,Moderate
2566,E,Rice,Flowering,69.18,78.26,79.43,81.05,7.65,23.72,86.44,26.23,17.58,354.77,1.14,57.03,No/Low Need,Moderate
2567,D,Maize,Vegetative,63.93,75.29,13.82,62.01,6.36,38.23,70.2,70.16,18.75,337.07,0.0,66.54,No/Low Need,High
2568,C,Maize,Maturity,29.79,105.94,44.37,108.56,6.91,34.71,81.73,69.17,1.77,927.26,15.39,45.23,Moderate Need,Moderate
2569,C,Tomato,Flowering,21.56,30.16,16.4,95.52,6.22,30.16,83.53,14.3,1.51,719.0,40.68,78.55,High Need,High
2570,A,Potato,Maturity,38.12,54.7,21.18,79.7,6.11,23.55,84.39,72.0,1.87,597.5,2.11,69.18,No/Low Need,High
2571,F,Rice,Vegetative,36.11,73.83,36.81,21.07,6.32,20.44,68.04,12.12,24.8,694.42,30.21,67.94,High Need,High
2572,A,Rice,Flowering,46.54,101.13,20.89,107.98,7.13,37.77,45.63,7.64,24.51,703.44,47.56,54.94,High Need,Moderate
2573,E,Tomato,Vegetative,47.0,41.64,77.46,64.47,6.5,37.64,43.89,52.23,9.03,748.84,22.18,65.0,Moderate Need,High
2574,E,Wheat,Flowering,57.0,100.29,76.28,113.16,7.32,20.44,69.44,30.87,7.98,157.11,0.89,45.38,No/Low Need,Moderate
2575,B,Maize,Vegetative,42.59,59.96,33.53,69.55,7.14,35.54,56.99,42.46,4.5,450.91,17.3,68.99,Moderate Need,High
2576,E,Maize,Vegetative,18.29,38.89,54.78,89.42,5.25,27.83,68.48,52.21,8.9,350.86,17.9,71.96,Moderate Need,High
2577,B,Maize,Flowering,63.5,95.9,47.36,26.93,6.84,25.13,64.91,4.23,9.88,159.98,10.9,60.42,No/Low Need,High
2578,D,Potato,Flowering,30.59,29.09,67.09,94.52,6.34,34.26,71.13,23.44,18.96,450.71,32.7,69.41,High Need,High
2579,A,Potato,Maturity,70.28,71.48,53.92,53.8,6.39,31.52,36.93,36.87,21.79,623.75,10.59,59.9,No/Low Need,Moderate
2580,D,Maize,Flowering,19.07,26.39,10.02,55.14,7.33,35.16,36.97,21.33,18.92,251.72,39.29,87.95,High Need,High
2581,E,Rice,Flowering,69.5,55.64,63.42,31.87,6.62,19.64,78.3,3.92,16.52,359.27,8.39,68.94,No/Low Need,High
2582,D,Tomato,Seedling,17.46,80.11,62.28,34.69,7.5,25.01,46.59,6.93,19.38,643.3,29.52,59.99,High Need,Moderate
2583,D,Rice,Flowering,25.86,75.61,45.68,38.58,7.05,25.02,74.13,64.14,18.72,592.43,18.66,66.65,Moderate Need,High
2584,D,Rice,Flowering,14.79,60.47,73.2,52.82,6.64,25.25,67.79,72.91,12.42,838.47,26.89,63.2,High Need,High
2585,E,Tomato,Maturity,54.31,62.9,73.59,109.2,7.16,29.05,93.91,12.18,9.06,772.55,17.52,54.66,Moderate Need,Moderate
2586,F,Rice,Maturity,63.02,42.68,46.67,56.83,5.3,24.23,85.12,19.94,7.79,920.77,13.52,74.42,Moderate Need,High
2587,D,Rice,Seedling,38.04,65.59,52.56,92.44,5.27,27.78,59.79,52.18,17.3,607.61,12.87,60.38,Moderate Need,High
2588,B,Rice,Maturity,67.71,115.33,79.76,28.27,5.42,26.09,71.98,76.34,24.02,693.7,0.0,48.17,No/Low Need,Moderate
2589,E,Tomato,Seedling,47.42,105.05,30.92,79.11,6.34,34.18,42.04,23.97,14.95,831.43,22.03,48.97,Moderate Need,Moderate
2590,D,Wheat,Vegetative,49.8,34.52,32.72,68.19,5.81,31.28,58.18,68.42,22.9,813.99,10.15,77.64,No/Low Need,High
2591,F,Maize,Flowering,62.73,22.98,22.79,117.8,7.76,32.38,79.03,40.48,1.34,710.91,9.93,80.95,No/Low Need,High
2592,E,Rice,Seedling,29.81,113.35,72.71,104.62,6.61,22.63,72.36,76.52,20.07,525.22,5.18,35.53,No/Low Need,Moderate
2593,C,Tomato,Flowering,33.26,72.67,62.11,65.48,6.92,25.16,64.07,10.9,21.49,332.23,30.41,60.89,High Need,High
2594,F,Tomato,Seedling,66.36,73.78,17.39,97.51,5.92,18.47,45.59,77.89,16.14,845.63,0.0,60.88,No/Low Need,High
2595,B,Rice,Vegetative,66.06,98.07,78.72,39.3,6.04,20.38,83.19,35.28,23.42,760.16,5.57,51.57,No/Low Need,Moderate
2596,D,Wheat,Flowering,70.59,51.47,61.17,76.23,6.07,23.83,51.39,76.24,15.16,812.22,0.0,66.59,No/Low Need,High
2597,C,Rice,Flowering,66.11,68.19,69.54,27.46,7.02,19.44,84.23,36.7,6.77,219.67,0.0,65.95,No/Low Need,High
2598,C,Potato,Maturity,19.64,116.87,13.37,54.81,6.43,31.26,71.7,42.41,6.18,367.59,19.41,52.4,Moderate Need,Moderate
2599,E,Maize,Flowering,61.42,87.21,45.35,42.59,6.55,39.96,57.36,64.38,14.34,461.15,7.29,60.52,No/Low Need,High
2600,C,Potato,Flowering,36.59,35.37,58.9,91.89,6.74,20.22,37.44,57.81,22.76,812.6,19.78,69.51,Moderate Need,High
2601,B,Rice,Vegetative,71.45,33.32,48.01,69.01,7.2,36.07,48.95,49.57,2.74,858.95,12.29,75.21,Moderate Need,High
2602,B,Tomato,Seedling,40.34,40.43,56.67,95.11,5.43,20.61,88.34,33.36,15.51,342.16,6.52,66.73,No/Low Need,High
2603,A,Tomato,Seedling,45.23,96.67,67.25,71.53,7.22,32.74,84.08,63.4,19.48,683.46,7.78,48.26,No/Low Need,Moderate
2604,B,Maize,Flowering,43.79,49.54,36.2,28.65,6.66,32.15,69.49,75.86,3.77,166.14,0.0,76.33,No/Low Need,High
2605,F,Potato,Flowering,31.3,22.14,69.41,93.54,6.94,37.86,62.98,0.78,3.8,448.14,42.25,72.46,High Need,High
2606,C,Wheat,Vegetative,16.5,114.42,21.4,103.32,6.05,20.51,73.83,47.03,9.79,513.67,16.26,48.94,Moderate Need,Moderate
2607,B,Rice,Flowering,65.74,36.97,28.96,110.35,6.26,24.94,62.97,69.28,7.57,750.79,0.0,72.17,No/Low Need,High
2608,E,Maize,Flowering,60.16,20.96,13.03,77.2,5.8,20.0,73.66,52.25,5.76,858.18,3.07,85.98,No/Low Need,High
2609,A,Maize,Seedling,20.37,43.71,35.51,95.36,7.75,26.96,53.44,64.07,5.77,386.69,10.51,70.18,No/Low Need,High
2610,C,Maize,Vegetative,58.61,43.5,36.59,95.2,6.49,38.06,85.31,71.6,4.14,548.58,1.24,68.11,No/Low Need,High
2611,A,Rice,Maturity,49.55,62.2,66.37,35.57,7.79,35.19,77.12,60.08,15.66,650.33,10.8,67.54,No/Low Need,High
2612,C,Wheat,Flowering,36.55,112.04,55.72,36.42,6.47,33.9,54.8,57.36,17.52,379.38,15.48,51.37,Moderate Need,Moderate
2613,E,Rice,Maturity,27.24,107.92,40.57,27.09,5.77,29.73,84.84,77.18,17.87,937.71,15.74,56.33,Moderate Need,Moderate
2614,A,Wheat,Seedling,63.58,65.69,55.65,51.99,6.52,37.44,64.24,69.09,13.78,844.41,4.72,59.8,No/Low Need,Moderate
2615,D,Maize,Maturity,54.01,61.09,13.69,67.35,5.3,27.89,45.48,65.23,23.87,351.94,2.8,73.2,No/Low Need,High
2616,F,Maize,Vegetative,44.86,75.5,22.62,119.79,7.55,21.29,39.66,6.91,22.13,531.75,24.23,61.59,Moderate Need,High
2617,F,Rice,Seedling,48.57,44.35,53.89,63.1,7.33,36.43,76.98,19.12,23.98,296.21,16.38,68.86,Moderate Need,High
2618,C,Wheat,Maturity,17.46,25.22,54.9,92.62,7.09,24.15,86.91,44.54,10.33,537.33,14.73,71.79,Moderate Need,High
2619,D,Rice,Vegetative,40.44,113.92,64.19,89.34,6.79,19.18,83.45,56.76,22.07,680.83,8.33,42.43,No/Low Need,Moderate
2620,A,Rice,Flowering,23.62,38.67,38.21,40.45,6.71,20.77,74.34,24.26,19.31,172.69,24.6,78.23,Moderate Need,High
2621,D,Tomato,Vegetative,24.5,39.84,60.58,25.85,7.79,31.4,43.48,7.47,9.16,839.6,45.13,78.4,High Need,High
2622,D,Potato,Flowering,51.68,67.25,57.88,74.6,5.92,31.36,40.64,24.89,3.56,604.68,24.9,62.93,Moderate Need,High
2623,A,Wheat,Maturity,66.68,69.16,77.44,90.03,7.23,23.72,55.7,61.68,17.38,941.16,2.84,54.55,No/Low Need,Moderate
2624,E,Tomato,Vegetative,36.23,21.84,25.06,119.83,6.71,34.0,86.29,70.19,4.27,121.75,2.56,74.96,No/Low Need,High
2625,D,Tomato,Flowering,24.46,34.8,48.62,55.86,7.74,35.02,92.7,73.03,8.05,806.77,21.33,79.87,Moderate Need,High
2626,D,Tomato,Vegetative,50.92,57.82,52.12,109.64,7.35,38.25,49.48,30.31,13.01,773.17,28.07,62.36,High Need,High
2627,E,Rice,Flowering,64.27,88.37,79.91,58.19,7.8,30.87,80.73,29.8,17.32,212.92,5.91,57.05,No/Low Need,Moderate
2628,D,Potato,Vegetative,56.9,42.84,24.08,88.94,6.73,35.15,69.43,32.54,23.23,385.01,14.11,72.2,Moderate Need,High
2629,D,Wheat,Vegetative,64.13,62.3,46.63,79.83,5.73,34.57,36.91,30.06,15.24,852.08,18.84,65.17,Moderate Need,High
2630,D,Rice,Vegetative,44.19,75.73,34.23,25.3,6.51,23.67,67.57,53.3,17.11,540.69,9.82,66.61,No/Low Need,High
2631,F,Rice,Vegetative,57.11,108.86,46.81,27.84,7.05,24.82,83.36,28.67,8.44,441.09,7.83,55.6,No/Low Need,Moderate
2632,B,Wheat,Maturity,20.4,52.61,26.25,22.08,7.21,28.53,51.57,1.63,17.5,869.67,33.08,77.13,High Need,High
2633,E,Rice,Vegetative,32.9,33.36,13.33,57.08,5.2,18.42,88.84,35.12,11.51,179.34,8.35,85.28,No/Low Need,High
2634,D,Rice,Vegetative,35.37,68.93,50.08,94.58,6.51,24.54,49.18,17.93,21.57,502.15,30.06,57.62,High Need,Moderate
2635,F,Rice,Vegetative,42.68,94.67,33.51,37.28,5.81,28.43,39.59,2.3,10.42,654.52,37.36,61.96,High Need,High
2636,E,Tomato,Vegetative,67.74,30.99,22.74,80.59,7.47,20.38,44.6,37.67,12.24,617.26,5.05,80.2,No/Low Need,High
2637,C,Tomato,Flowering,64.46,62.47,32.68,48.88,5.6,20.78,85.22,16.48,11.38,324.63,4.04,73.36,No/Low Need,High
2638,C,Rice,Maturity,20.07,21.78,13.45,99.7,6.93,28.19,60.04,36.22,20.47,578.82,28.29,78.87,High Need,High
2639,D,Tomato,Vegetative,22.37,23.36,76.53,99.84,5.89,34.08,82.82,22.22,23.89,702.28,37.03,69.21,High Need,High
2640,F,Tomato,Maturity,33.46,68.3,50.68,97.54,6.13,36.34,66.87,48.3,8.85,597.15,19.88,57.3,Moderate Need,Moderate
2641,F,Tomato,Flowering,29.44,49.82,67.03,72.48,7.65,30.02,63.83,79.27,12.4,681.79,15.4,69.39,Moderate Need,High
2642,E,Rice,Vegetative,48.89,104.51,39.62,48.46,5.83,28.44,83.41,43.78,17.94,317.67,7.83,56.29,No/Low Need,Moderate
2643,E,Maize,Flowering,66.17,80.22,73.23,100.94,5.45,26.45,60.41,51.75,22.49,807.92,7.3,54.74,No/Low Need,Moderate
2644,F,Potato,Flowering,69.74,65.39,43.83,38.61,5.38,22.24,83.12,73.54,12.85,482.24,0.0,72.53,No/Low Need,High
2645,E,Maize,Flowering,51.22,60.79,50.18,48.98,6.51,21.22,41.04,29.92,3.61,939.14,21.51,67.18,Moderate Need,High
2646,F,Rice,Maturity,62.29,69.72,44.43,38.39,6.87,35.42,73.18,13.32,9.85,119.79,11.55,65.07,No/Low Need,High
2647,B,Wheat,Vegetative,43.51,24.04,61.33,87.42,6.05,28.23,77.16,22.62,14.21,423.27,15.28,72.58,Moderate Need,High
2648,F,Maize,Maturity,24.5,109.28,49.67,88.62,6.99,35.39,88.95,32.22,11.02,253.4,18.48,45.92,Moderate Need,Moderate
2649,C,Wheat,Flowering,43.48,119.83,29.01,85.25,5.36,33.49,48.46,51.6,5.48,572.27,16.55,52.26,Moderate Need,Moderate
2650,E,Rice,Vegetative,45.3,38.15,20.19,61.56,7.43,22.27,71.25,0.37,1.89,306.72,20.82,80.49,Moderate Need,High
